family,n,instance,seed,source_rep,p,ar_transfer,ar_ceiling,regret_transfer
ER(0.5),16,13,20272224,1,1,0.8410354697408795,0.8446762478195716,0.0036407780786921196
ER(0.5),16,13,20272224,1,3,0.9072252268228176,0.9223586709924911,0.015133444169673549
ER(0.5),16,13,20272224,2,1,0.8378884733645776,0.8446762478195716,0.006787774454994011
ER(0.5),16,13,20272224,2,3,0.8641501051608834,0.9223586709924911,0.05820856583160772
ER(0.5),16,13,20272224,3,1,0.8410354697408795,0.8446762478195716,0.0036407780786921196
ER(0.5),16,13,20272224,3,3,0.9041795827615102,0.9223586709924911,0.01817908823098091
ER(0.5),16,14,20272225,1,1,0.7669292653867334,0.7697312049481747,0.002801939561441258
ER(0.5),16,14,20272225,1,3,0.856877883538815,0.8614561393780817,0.004578255839266743
ER(0.5),16,14,20272225,2,1,0.7697312049481748,0.7697312049481747,-1.1102230246251565e-16
ER(0.5),16,14,20272225,2,3,0.8557318229032521,0.8614561393780817,0.005724316474829627
ER(0.5),16,14,20272225,3,1,0.7669292653867334,0.7697312049481747,0.002801939561441258
ER(0.5),16,14,20272225,3,3,0.8524359992762419,0.8614561393780817,0.009020140101839824
ER(0.5),16,15,20272226,1,1,0.8298879547740441,0.8327097527973819,0.002821798023337818
ER(0.5),16,15,20272226,1,3,0.8979718164814006,0.9142018928151298,0.016230076333729193
ER(0.5),16,15,20272226,2,1,0.8284415219601755,0.8327097527973819,0.004268230837206399
ER(0.5),16,15,20272226,2,3,0.856943774051706,0.9142018928151298,0.05725811876342379
ER(0.5),16,15,20272226,3,1,0.8298879547740441,0.8327097527973819,0.002821798023337818
ER(0.5),16,15,20272226,3,3,0.8938987038314462,0.9142018928151298,0.02030318898368355
ER(0.5),16,16,20272227,1,1,0.8301815499801093,0.8338237857046538,0.0036422357245444736
ER(0.5),16,16,20272227,1,3,0.8963980655810471,0.9159526291495274,0.019554563568480288
ER(0.5),16,16,20272227,2,1,0.8277902682740985,0.8338237857046538,0.006033517430555246
ER(0.5),16,16,20272227,2,3,0.8515160243462522,0.9159526291495274,0.06443660480327518
ER(0.5),16,16,20272227,3,1,0.8301815499801093,0.8338237857046538,0.0036422357245444736
ER(0.5),16,16,20272227,3,3,0.892371825168886,0.9159526291495274,0.02358080398064133
ER(0.5),16,17,20272228,1,1,0.806393203597134,0.8080245249847001,0.0016313213875661647
ER(0.5),16,17,20272228,1,3,0.8769347716198691,0.8865526723483732,0.009617900728504103
ER(0.5),16,17,20272228,2,1,0.8053934515050856,0.8080245249847001,0.002631073479614554
ER(0.5),16,17,20272228,2,3,0.8461387039819149,0.8865526723483732,0.040413968366458275
ER(0.5),16,17,20272228,3,1,0.806393203597134,0.8080245249847001,0.0016313213875661647
ER(0.5),16,17,20272228,3,3,0.8741991685388768,0.8865526723483732,0.012353503809496402
ER(0.5),16,18,20272229,1,1,0.8370353167184581,0.8440747930250525,0.0070394763065944055
ER(0.5),16,18,20272229,1,3,0.8888407427179889,0.9181587744486318,0.029318031730642957
ER(0.5),16,18,20272229,2,1,0.8320356370595333,0.8440747930250525,0.012039155965519188
ER(0.5),16,18,20272229,2,3,0.8278282021334665,0.9181587744486318,0.09033057231516528
ER(0.5),16,18,20272229,3,1,0.8370353167184581,0.8440747930250525,0.0070394763065944055
ER(0.5),16,18,20272229,3,3,0.8857720149867262,0.9181587744486318,0.03238675946190561
ER(0.5),16,19,20272230,1,1,0.8350270161960499,0.8370609369354963,0.0020339207394464154
ER(0.5),16,19,20272230,1,3,0.9016323350825357,0.9109102954826201,0.00927796040008444
ER(0.5),16,19,20272230,2,1,0.8330570567876067,0.8370609369354963,0.00400388014788966
ER(0.5),16,19,20272230,2,3,0.8652613895423512,0.9109102954826201,0.045648905940268936
ER(0.5),16,19,20272230,3,1,0.8350270161960499,0.8370609369354963,0.0020339207394464154
ER(0.5),16,19,20272230,3,3,0.9006344568676135,0.9109102954826201,0.010275838615006694
ER(0.5),16,20,20272231,1,1,0.838747311233714,0.8419946026226377,0.0032472913889236565
ER(0.5),16,20,20272231,1,3,0.9058120154335906,0.9229071922169133,0.01709517678332273
ER(0.5),16,20,20272231,2,1,0.8366591691084689,0.8419946026226377,0.005335433514168764
ER(0.5),16,20,20272231,2,3,0.861658920806434,0.9229071922169133,0.06124827141047928
ER(0.5),16,20,20272231,3,1,0.838747311233714,0.8419946026226377,0.0032472913889236565
ER(0.5),16,20,20272231,3,3,0.9023285974752497,0.9229071922169133,0.02057859474166357
BA(k=2),18,1,20292412,1,1,0.7947586674710848,0.7947586674710848,0.0
BA(k=2),18,1,20292412,1,3,0.8595512170034363,0.8789417359168121,0.019390518913375843
BA(k=2),18,1,20292412,2,1,0.7946694579303575,0.7947586674710848,8.920954072733078e-5
BA(k=2),18,1,20292412,2,3,0.876479166721791,0.8789417359168121,0.0024625691950210804
BA(k=2),18,1,20292412,3,1,0.7933410181810215,0.7947586674710848,0.001417649290063272
BA(k=2),18,1,20292412,3,3,0.876479166721791,0.8789417359168121,0.0024625691950210804
BA(k=2),18,2,20292413,1,1,0.750109901527721,0.750109901527721,0.0
BA(k=2),18,2,20292413,1,3,0.8426263648532092,0.8580528248408429,0.0154264599876337
BA(k=2),18,2,20292413,2,1,0.7497296245779784,0.750109901527721,0.0003802769497425196
BA(k=2),18,2,20292413,2,3,0.8468750194576847,0.8580528248408429,0.011177805383158157
BA(k=2),18,2,20292413,3,1,0.7474773013213918,0.750109901527721,0.002632600206329161
BA(k=2),18,2,20292413,3,3,0.8468750194576847,0.8580528248408429,0.011177805383158157
BA(k=2),18,3,20292414,1,1,0.8129360666792561,0.8133642507463206,0.0004281840670644632
BA(k=2),18,3,20292414,1,3,0.8885484667637772,0.8995425181290747,0.01099405136529752
BA(k=2),18,3,20292414,2,1,0.8133642507463206,0.8133642507463206,0.0
BA(k=2),18,3,20292414,2,3,0.8995425181290747,0.8995425181290747,0.0
BA(k=2),18,3,20292414,3,1,0.8111221269903726,0.8133642507463206,0.002242123755948011
BA(k=2),18,3,20292414,3,3,0.8995425181290747,0.8995425181290747,0.0
BA(k=2),18,4,20292415,1,1,0.8175804987158309,0.8181202559275562,0.000539757211725278
BA(k=2),18,4,20292415,1,3,0.8965495913361619,0.9071603025802577,0.01061071124409585
BA(k=2),18,4,20292415,2,1,0.8181202559275562,0.8181202559275562,0.0
BA(k=2),18,4,20292415,2,3,0.9061069677355661,0.9071603025802577,0.0010533348446916113
BA(k=2),18,4,20292415,3,1,0.815021596448621,0.8181202559275562,0.003098659478935173
BA(k=2),18,4,20292415,3,3,0.9061069677355661,0.9071603025802577,0.0010533348446916113
BA(k=2),18,5,20292416,1,1,0.7515758319532893,0.7524477432763376,0.0008719113230483133
BA(k=2),18,5,20292416,1,3,0.8394027684852309,0.847429028796415,0.008026260311184141
BA(k=2),18,5,20292416,2,1,0.7524477432763377,0.7524477432763376,-1.1102230246251565e-16
BA(k=2),18,5,20292416,2,3,0.8445003959943063,0.847429028796415,0.002928632802108755
BA(k=2),18,5,20292416,3,1,0.7497895237409337,0.7524477432763376,0.002658219535403905
BA(k=2),18,5,20292416,3,3,0.8445003959943063,0.847429028796415,0.002928632802108755
BA(k=2),18,6,20292417,1,1,0.7721475292579891,0.7724794400525478,0.00033191079455863193
BA(k=2),18,6,20292417,1,3,0.840282536182191,0.8620131270301498,0.02173059084795881
BA(k=2),18,6,20292417,2,1,0.7724794400525478,0.7724794400525478,0.0
BA(k=2),18,6,20292417,2,3,0.8548372790256298,0.8620131270301498,0.00717584800451998
BA(k=2),18,6,20292417,3,1,0.7701613098246367,0.7724794400525478,0.0023181302279110527
BA(k=2),18,6,20292417,3,3,0.8548372790256298,0.8620131270301498,0.00717584800451998
BA(k=2),18,7,20292418,1,1,0.763003230409557,0.7630189733544465,1.5742944889485244e-5
BA(k=2),18,7,20292418,1,3,0.8537255826355408,0.8584510016747982,0.004725419039257384
BA(k=2),18,7,20292418,2,1,0.7630189733544467,0.7630189733544465,-2.220446049250313e-16
BA(k=2),18,7,20292418,2,3,0.8582450255721149,0.8584510016747982,0.0002059761026832474
BA(k=2),18,7,20292418,3,1,0.7597318257054476,0.7630189733544465,0.003287147648998845
BA(k=2),18,7,20292418,3,3,0.8582450255721149,0.8584510016747982,0.0002059761026832474
BA(k=2),18,8,20292419,1,1,0.733163779484322,0.7336131958732126,0.0004494163888906222
BA(k=2),18,8,20292419,1,3,0.8355917410034144,0.8457037693429701,0.010112028339555712
BA(k=2),18,8,20292419,2,1,0.7336131958732126,0.7336131958732126,0.0
BA(k=2),18,8,20292419,2,3,0.8356601977480957,0.8457037693429701,0.010043571594874345
BA(k=2),18,8,20292419,3,1,0.7305620231105286,0.7336131958732126,0.0030511727626839624
BA(k=2),18,8,20292419,3,3,0.8356601977480957,0.8457037693429701,0.010043571594874345
BA(k=2),18,9,20292420,1,1,0.7671114581488688,0.7671114581488688,0.0
BA(k=2),18,9,20292420,1,3,0.8701969010713634,0.8805998417681522,0.01040294069678882
BA(k=2),18,9,20292420,2,1,0.7669732083507536,0.7671114581488688,0.00013824979811527527
BA(k=2),18,9,20292420,2,3,0.8699493727377506,0.8805998417681522,0.010650469030401566
BA(k=2),18,9,20292420,3,1,0.7630141877483367,0.7671114581488688,0.004097270400532094
BA(k=2),18,9,20292420,3,3,0.8699493727377506,0.8805998417681522,0.010650469030401566
BA(k=2),18,10,20292421,1,1,0.7764680626628281,0.7764680626628283,2.220446049250313e-16
BA(k=2),18,10,20292421,1,3,0.8516977754667056,0.862373185619136,0.010675410152430453
BA(k=2),18,10,20292421,2,1,0.7763953849729629,0.7764680626628283,7.267768986540801e-5
BA(k=2),18,10,20292421,2,3,0.8612628250370591,0.862373185619136,0.0011103605820769191
BA(k=2),18,10,20292421,3,1,0.7743527830414598,0.7764680626628283,0.002115279621368482
BA(k=2),18,10,20292421,3,3,0.8612628250370591,0.862373185619136,0.0011103605820769191
BA(k=2),18,11,20292422,1,1,0.7861575743637338,0.7861575743637338,0.0
BA(k=2),18,11,20292422,1,3,0.8690719644659335,0.8793038991214112,0.01023193465547767
BA(k=2),18,11,20292422,2,1,0.7860720309711026,0.7861575743637338,8.554339263122657e-5
BA(k=2),18,11,20292422,2,3,0.8777450509806458,0.8793038991214112,0.0015588481407653454
BA(k=2),18,11,20292422,3,1,0.78280782765582,0.7861575743637338,0.00334974670791377
BA(k=2),18,11,20292422,3,3,0.8777450509806458,0.8793038991214112,0.0015588481407653454
BA(k=2),18,12,20292423,1,1,0.80632880826126,0.8063399482085777,1.1139947317717613e-5
BA(k=2),18,12,20292423,1,3,0.872518420790771,0.887350621491278,0.014832200700506948
BA(k=2),18,12,20292423,2,1,0.8063399482085777,0.8063399482085777,0.0
BA(k=2),18,12,20292423,2,3,0.8864054051459249,0.887350621491278,0.0009452163453530504
BA(k=2),18,12,20292423,3,1,0.8044618296491044,0.8063399482085777,0.0018781185594732852
BA(k=2),18,12,20292423,3,3,0.8864054051459249,0.887350621491278,0.0009452163453530504
BA(k=2),18,13,20292424,1,1,0.7857332561977244,0.7864620279159837,0.0007287717182593578
BA(k=2),18,13,20292424,1,3,0.8773614933796083,0.8860471977763174,0.008685704396709015
BA(k=2),18,13,20292424,2,1,0.7864620279159839,0.7864620279159837,-1.1102230246251565e-16
BA(k=2),18,13,20292424,2,3,0.8819869184296905,0.8860471977763174,0.004060279346626894
BA(k=2),18,13,20292424,3,1,0.7834718402080039,0.7864620279159837,0.0029901877079798744
BA(k=2),18,13,20292424,3,3,0.8819869184296905,0.8860471977763174,0.004060279346626894
BA(k=2),18,14,20292425,1,1,0.7571522882864777,0.7573535215323951,0.0002012332459173649
BA(k=2),18,14,20292425,1,3,0.848415122191247,0.8550181559951051,0.006603033803858072
BA(k=2),18,14,20292425,2,1,0.7573535215323951,0.7573535215323951,0.0
BA(k=2),18,14,20292425,2,3,0.8535387145327449,0.8550181559951051,0.0014794414623602314
BA(k=2),18,14,20292425,3,1,0.7545140175203554,0.7573535215323951,0.0028395040120396953
BA(k=2),18,14,20292425,3,3,0.8535387145327449,0.8550181559951051,0.0014794414623602314
BA(k=2),18,15,20292426,1,1,0.7800288892788033,0.7805587146225571,0.000529825343753787
BA(k=2),18,15,20292426,1,3,0.8612048394173435,0.8679275313788425,0.006722691961498994
BA(k=2),18,15,20292426,2,1,0.7805587146225571,0.7805587146225571,0.0
BA(k=2),18,15,20292426,2,3,0.8679275313788425,0.8679275313788425,0.0
BA(k=2),18,15,20292426,3,1,0.7791518143602398,0.7805587146225571,0.0014069002623172677
BA(k=2),18,15,20292426,3,3,0.8679275313788425,0.8679275313788425,0.0
BA(k=2),18,16,20292427,1,1,0.7618953150055034,0.7618993866213596,4.071615856138244e-6
BA(k=2),18,16,20292427,1,3,0.8423527822316771,0.8530837549153952,0.010730972683718143
BA(k=2),18,16,20292427,2,1,0.7618993866213599,0.7618993866213596,-3.3306690738754696e-16
BA(k=2),18,16,20292427,2,3,0.8505898282738419,0.8530837549153952,0.0024939266415533456
BA(k=2),18,16,20292427,3,1,0.7581208535385945,0.7618993866213596,0.003778533082765101
BA(k=2),18,16,20292427,3,3,0.8505898282738419,0.8530837549153952,0.0024939266415533456
BA(k=2),18,17,20292428,1,1,0.8059112717417816,0.8065112025379284,0.0005999307961468414
BA(k=2),18,17,20292428,1,3,0.8737763237333692,0.8854264148148266,0.011650091081457425
BA(k=2),18,17,20292428,2,1,0.8065112025379284,0.8065112025379284,0.0
BA(k=2),18,17,20292428,2,3,0.8848341311349891,0.8854264148148266,0.0005922836798375464
BA(k=2),18,17,20292428,3,1,0.8050379818992863,0.8065112025379284,0.001473220638642081
BA(k=2),18,17,20292428,3,3,0.8848341311349891,0.8854264148148266,0.0005922836798375464
BA(k=2),18,18,20292429,1,1,0.7688813950936827,0.7692843109713328,0.0004029158776500674
BA(k=2),18,18,20292429,1,3,0.8485942574229701,0.8567849247046534,0.008190667281683273
BA(k=2),18,18,20292429,2,1,0.7692843109713328,0.7692843109713328,0.0
BA(k=2),18,18,20292429,2,3,0.8567849247046534,0.8567849247046534,0.0
BA(k=2),18,18,20292429,3,1,0.7683765936074886,0.7692843109713328,0.0009077173638442071
BA(k=2),18,18,20292429,3,3,0.8567849247046534,0.8567849247046534,0.0
BA(k=2),18,19,20292430,1,1,0.7915030348486642,0.7918079107559747,0.00030487590731043124
BA(k=2),18,19,20292430,1,3,0.8866804012544924,0.8946470043719039,0.007966603117411486
BA(k=2),18,19,20292430,2,1,0.7918079107559747,0.7918079107559747,0.0
BA(k=2),18,19,20292430,2,3,0.8921556575807353,0.8946470043719039,0.0024913467911685805
BA(k=2),18,19,20292430,3,1,0.7880659228362574,0.7918079107559747,0.003741987919717249
BA(k=2),18,19,20292430,3,3,0.8921556575807353,0.8946470043719039,0.0024913467911685805
BA(k=2),18,20,20292431,1,1,0.7924973224691404,0.7931108626512261,0.0006135401820857034
BA(k=2),18,20,20292431,1,3,0.8838506093608877,0.8862632394279241,0.002412630067036403
BA(k=2),18,20,20292431,2,1,0.7931108626512261,0.7931108626512261,0.0
BA(k=2),18,20,20292431,2,3,0.8862632394279241,0.8862632394279241,0.0
BA(k=2),18,20,20292431,3,1,0.7903346714697792,0.7931108626512261,0.0027761911814468965
BA(k=2),18,20,20292431,3,3,0.8862632394279241,0.8862632394279241,0.0
BA(k=4),18,1,20302412,1,1,0.8048064310719512,0.8086357474269125,0.0038293163549613096
BA(k=4),18,1,20302412,1,3,0.8823208609389752,0.8944767359466508,0.012155875007675565
BA(k=4),18,1,20302412,2,1,0.8048064310719512,0.8086357474269125,0.0038293163549613096
BA(k=4),18,1,20302412,2,3,0.8848215050325472,0.8944767359466508,0.009655230914103585
BA(k=4),18,1,20302412,3,1,0.8074448854272126,0.8086357474269125,0.001190861999699866
BA(k=4),18,1,20302412,3,3,0.8734306589718432,0.8944767359466508,0.021046076974807537
BA(k=4),18,2,20302413,1,1,0.8176776328024294,0.820723541149676,0.0030459083472466064
BA(k=4),18,2,20302413,1,3,0.8903560173693013,0.9035345964252501,0.01317857905594888
BA(k=4),18,2,20302413,2,1,0.8176776328024294,0.820723541149676,0.0030459083472466064
BA(k=4),18,2,20302413,2,3,0.8975956763208476,0.9035345964252501,0.005938920104402556
BA(k=4),18,2,20302413,3,1,0.8188867938321456,0.820723541149676,0.0018367473175304738
BA(k=4),18,2,20302413,3,3,0.8771303237136026,0.9035345964252501,0.02640427271164758
BA(k=4),18,3,20302414,1,1,0.8127964880761478,0.8148472653228354,0.002050777246687563
BA(k=4),18,3,20302414,1,3,0.8858967044684707,0.8979746972336657,0.012077992765195056
BA(k=4),18,3,20302414,2,1,0.8127964880761478,0.8148472653228354,0.002050777246687563
BA(k=4),18,3,20302414,2,3,0.8898600408721803,0.8979746972336657,0.00811465636148545
BA(k=4),18,3,20302414,3,1,0.8135331608890801,0.8148472653228354,0.0013141044337552366
BA(k=4),18,3,20302414,3,3,0.8710839430757471,0.8979746972336657,0.02689075415791864
BA(k=4),18,4,20302415,1,1,0.7988871153957142,0.8018147024417733,0.0029275870460591102
BA(k=4),18,4,20302415,1,3,0.8724746513652006,0.8828822548172706,0.010407603452069925
BA(k=4),18,4,20302415,2,1,0.7988871153957142,0.8018147024417733,0.0029275870460591102
BA(k=4),18,4,20302415,2,3,0.8751707724934629,0.8828822548172706,0.007711482323807695
BA(k=4),18,4,20302415,3,1,0.8004994606057839,0.8018147024417733,0.0013152418359894114
BA(k=4),18,4,20302415,3,3,0.8614155201380724,0.8828822548172706,0.02146673467919813
BA(k=4),18,5,20302416,1,1,0.7800469910882087,0.7835011478562631,0.003454156768054384
BA(k=4),18,5,20302416,1,3,0.8598386496862376,0.8746937358516137,0.014855086165376119
BA(k=4),18,5,20302416,2,1,0.7800469910882087,0.7835011478562631,0.003454156768054384
BA(k=4),18,5,20302416,2,3,0.8590953095017584,0.8746937358516137,0.01559842634985531
BA(k=4),18,5,20302416,3,1,0.7819900082242002,0.7835011478562631,0.0015111396320629522
BA(k=4),18,5,20302416,3,3,0.8472475297754514,0.8746937358516137,0.027446206076162327
BA(k=4),18,6,20302417,1,1,0.8174641811727035,0.8206456405401831,0.0031814593674796
BA(k=4),18,6,20302417,1,3,0.8956658066889744,0.9037790693738303,0.008113262684855904
BA(k=4),18,6,20302417,2,1,0.8174641811727035,0.8206456405401831,0.0031814593674796
BA(k=4),18,6,20302417,2,3,0.8974774044327057,0.9037790693738303,0.006301664941124607
BA(k=4),18,6,20302417,3,1,0.8185790070722062,0.8206456405401831,0.002066633467976864
BA(k=4),18,6,20302417,3,3,0.8846800090387751,0.9037790693738303,0.019099060335055262
BA(k=4),18,7,20302418,1,1,0.7980713638273329,0.8007255208704006,0.0026541570430677064
BA(k=4),18,7,20302418,1,3,0.8799675841776717,0.8892735678317707,0.00930598365409896
BA(k=4),18,7,20302418,2,1,0.7980713638273329,0.8007255208704006,0.0026541570430677064
BA(k=4),18,7,20302418,2,3,0.8807242026569078,0.8892735678317707,0.008549365174862933
BA(k=4),18,7,20302418,3,1,0.7995932617587671,0.8007255208704006,0.0011322591116335046
BA(k=4),18,7,20302418,3,3,0.8669033805820899,0.8892735678317707,0.022370187249680762
BA(k=4),18,8,20302419,1,1,0.7878023304169878,0.7919309142212185,0.0041285838042307565
BA(k=4),18,8,20302419,1,3,0.8698842650767509,0.8792065293034858,0.009322264226734878
BA(k=4),18,8,20302419,2,1,0.7878023304169878,0.7919309142212185,0.0041285838042307565
BA(k=4),18,8,20302419,2,3,0.8687241244768859,0.8792065293034858,0.0104824048265999
BA(k=4),18,8,20302419,3,1,0.7906068821571092,0.7919309142212185,0.0013240320641093595
BA(k=4),18,8,20302419,3,3,0.8617785622395133,0.8792065293034858,0.017427967063972427
BA(k=4),18,9,20302420,1,1,0.8019059810347746,0.8053110594353846,0.0034050784006099954
