family,n,instance,seed,m,gamma,beta,S,eta_exact,eta_sampled,relerr_eta,median_relerr_lambda
WS(k=4;b=0.1),12,6,20311817,24,0.2,0.15,10,1.1032562052927501,1.1657639626543972,0.05665751714041848,0.05098873513888666
WS(k=4;b=0.1),12,6,20311817,24,0.2,0.15,25,1.1032562052927501,1.1464666288058145,0.03916626374342344,0.04282016073200243
WS(k=4;b=0.1),12,6,20311817,24,0.2,0.15,0,1.1032562052927501,1.103256205292751,8.050518233563402e-16,3.457656625006581e-15
WS(k=4;b=0.1),12,6,20311817,24,0.4,0.3,2,1.8298701602656084,1.5023588004575703,0.17898065497745444,0.160351265478672
WS(k=4;b=0.1),12,6,20311817,24,0.4,0.3,5,1.8298701602656084,1.936464957484328,0.05825265613558459,0.14626045428282522
WS(k=4;b=0.1),12,6,20311817,24,0.4,0.3,10,1.8298701602656084,1.8967556463471453,0.036552039338041534,0.08548390402346409
WS(k=4;b=0.1),12,6,20311817,24,0.4,0.3,25,1.8298701602656084,1.8145968729515298,0.008346650842080337,0.034277832424979296
WS(k=4;b=0.1),12,6,20311817,24,0.4,0.3,0,1.8298701602656084,1.829870160265616,4.125711611339266e-15,2.7083719915566244e-15
WS(k=4;b=0.1),12,6,20311817,24,0.8,0.6,2,2.3790740428774453,2.5061742978703836,0.05342425359708979,0.18493657248961623
WS(k=4;b=0.1),12,6,20311817,24,0.8,0.6,5,2.3790740428774453,2.3911538388588167,0.00507751997779823,0.08125132463042574
WS(k=4;b=0.1),12,6,20311817,24,0.8,0.6,10,2.3790740428774453,2.3067949798656904,0.030381174233793388,0.0520063020107104
WS(k=4;b=0.1),12,6,20311817,24,0.8,0.6,25,2.3790740428774453,2.4637011297280895,0.03557143885622382,0.04065282590596658
WS(k=4;b=0.1),12,6,20311817,24,0.8,0.6,0,2.3790740428774453,2.379074042877456,4.479953479510323e-15,2.5583073055001158e-15
WS(k=4;b=0.1),14,6,20312017,28,0.2,0.15,2,1.8730284195015827,1.7218431755590906,0.08071700480803322,0.1812778918933485
WS(k=4;b=0.1),14,6,20312017,28,0.2,0.15,5,1.8730284195015827,2.014236450930355,0.07539022363918443,0.11972886774142016
WS(k=4;b=0.1),14,6,20312017,28,0.2,0.15,10,1.8730284195015827,2.009744890967664,0.07299220345116916,0.07772265755875615
WS(k=4;b=0.1),14,6,20312017,28,0.2,0.15,25,1.8730284195015827,1.7535204209347508,0.06380469048015475,0.047563918613268946
WS(k=4;b=0.1),14,6,20312017,28,0.4,0.3,2,3.108880375024337,2.865263064919779,0.07836175108624142,0.16590402469687865
WS(k=4;b=0.1),14,6,20312017,28,0.4,0.3,5,3.108880375024337,2.9560087393237686,0.04917256930459142,0.09940707079488129
WS(k=4;b=0.1),14,6,20312017,28,0.4,0.3,10,3.108880375024337,2.795597582274232,0.10077029507693834,0.08728850985036452
WS(k=4;b=0.1),14,6,20312017,28,0.4,0.3,25,3.108880375024337,3.0348225152004296,0.02382139255625997,0.029780417333754267
WS(k=4;b=0.1),14,6,20312017,28,0.8,0.6,2,3.9219414649405726,3.7854320504184487,0.03480659151658002,0.10933143514206253
WS(k=4;b=0.1),14,6,20312017,28,0.8,0.6,5,3.9219414649405726,3.8372215410311368,0.021601526862849177,0.04628182139893294
WS(k=4;b=0.1),14,6,20312017,28,0.8,0.6,10,3.9219414649405726,3.992957027954004,0.018107247047989165,0.039259225040309466
WS(k=4;b=0.1),14,6,20312017,28,0.8,0.6,25,3.9219414649405726,4.006402571586592,0.021535534734784485,0.020747770527571454
WS(k=4;b=0.1),12,7,20311818,24,0.2,0.15,2,1.504895232415906,1.6511004070880555,0.09715305858032183,0.17699262800376073
WS(k=4;b=0.1),12,7,20311818,24,0.2,0.15,5,1.504895232415906,1.4576139348976165,0.03141833165514501,0.1441775378425057
WS(k=4;b=0.1),12,7,20311818,24,0.2,0.15,10,1.504895232415906,1.5702320714108262,0.0434162043892124,0.0844992122033521
WS(k=4;b=0.1),12,7,20311818,24,0.2,0.15,25,1.504895232415906,1.5256735864046616,0.013807176434068945,0.030286476029696016
WS(k=4;b=0.1),12,7,20311818,24,0.2,0.15,0,1.504895232415906,1.5048952324159106,3.098512509698062e-15,1.9679988190865727e-15
WS(k=4;b=0.1),12,7,20311818,24,0.4,0.3,2,2.558035410269678,2.44440675907536,0.04442028078975603,0.17269985883347785
WS(k=4;b=0.1),12,7,20311818,24,0.4,0.3,5,2.558035410269678,2.6174893719959225,0.023242040156112042,0.07899178492681985
WS(k=4;b=0.1),12,7,20311818,24,0.4,0.3,10,2.558035410269678,2.4884720090459203,0.02719407282029148,0.04941002289797182
WS(k=4;b=0.1),12,7,20311818,24,0.4,0.3,25,2.558035410269678,2.604196857726991,0.018045663977906613,0.02856584609725601
WS(k=4;b=0.1),12,7,20311818,24,0.4,0.3,0,2.558035410269678,2.558035410269675,1.215239029323177e-15,8.689814578068755e-16
WS(k=4;b=0.1),12,7,20311818,24,0.8,0.6,2,3.337718554809194,3.4821343476143203,0.04326781615455356,0.10823866058098547
WS(k=4;b=0.1),12,7,20311818,24,0.8,0.6,5,3.337718554809194,3.3553565314896066,0.005284440970913731,0.042945254365017255
WS(k=4;b=0.1),12,7,20311818,24,0.8,0.6,10,3.337718554809194,3.3078260068348717,0.008955982202648908,0.03463546162739045
WS(k=4;b=0.1),12,7,20311818,24,0.8,0.6,25,3.337718554809194,3.2503128068125267,0.026187273301018013,0.028699797151174756
WS(k=4;b=0.1),12,7,20311818,24,0.8,0.6,0,3.337718554809194,3.337718554809191,7.983103474261322e-16,1.519581502470943e-15
WS(k=4;b=0.1),14,7,20312018,28,0.2,0.15,2,1.8629892286492118,1.900502704869734,0.020136174511176302,0.26909609702052995
WS(k=4;b=0.1),14,7,20312018,28,0.2,0.15,5,1.8629892286492118,1.8727926430561763,0.0052621959677526635,0.12738872420766428
WS(k=4;b=0.1),14,7,20312018,28,0.2,0.15,10,1.8629892286492118,1.8888421480675384,0.013877116958465517,0.062113893753085056
WS(k=4;b=0.1),14,7,20312018,28,0.2,0.15,25,1.8629892286492118,1.8690498706219885,0.0032531814352845345,0.018743188321270282
WS(k=4;b=0.1),14,7,20312018,28,0.4,0.3,2,3.0923726412552415,3.137875641077538,0.014714591383729898,0.12217485936388361
WS(k=4;b=0.1),14,7,20312018,28,0.4,0.3,5,3.0923726412552415,2.8746423742961698,0.0704088065113303,0.07425773539025572
WS(k=4;b=0.1),14,7,20312018,28,0.4,0.3,10,3.0923726412552415,2.9821013123213147,0.03565913352834668,0.05734696781246469
WS(k=4;b=0.1),14,7,20312018,28,0.4,0.3,25,3.0923726412552415,3.1965333316221187,0.03368309788324761,0.025323243162563423
WS(k=4;b=0.1),14,7,20312018,28,0.8,0.6,2,3.9107124025794766,4.398190436626812,0.12465197740590644,0.11352199135840998
WS(k=4;b=0.1),14,7,20312018,28,0.8,0.6,5,3.9107124025794766,3.707574235689846,0.05194403115801668,0.06326044792082934
WS(k=4;b=0.1),14,7,20312018,28,0.8,0.6,10,3.9107124025794766,3.9026023519498163,0.0020738038993383854,0.033623558026622334
WS(k=4;b=0.1),14,7,20312018,28,0.8,0.6,25,3.9107124025794766,3.9033229526940896,0.0018895406065945958,0.011298652325877224
WS(k=4;b=0.1),12,8,20311819,24,0.2,0.15,2,1.6175272277239727,1.7353350743014762,0.07283206400381352,0.21543365258165317
WS(k=4;b=0.1),12,8,20311819,24,0.2,0.15,5,1.6175272277239727,1.6053343485558056,0.007537974606661659,0.08535997104536526
WS(k=4;b=0.1),12,8,20311819,24,0.2,0.15,10,1.6175272277239727,1.6885282347808406,0.043894783246878365,0.07588987437055009
WS(k=4;b=0.1),12,8,20311819,24,0.2,0.15,25,1.6175272277239727,1.554035923794042,0.03925207739425168,0.03786962256143891
WS(k=4;b=0.1),12,8,20311819,24,0.2,0.15,0,1.6175272277239727,1.617527227723972,4.118223194996308e-16,7.638901526124172e-16
WS(k=4;b=0.1),12,8,20311819,24,0.4,0.3,2,2.756823202709322,2.678988462789059,0.02823348985301974,0.132744505160436
WS(k=4;b=0.1),12,8,20311819,24,0.4,0.3,5,2.756823202709322,2.5895905695589945,0.06066135579023581,0.035784966728254104
WS(k=4;b=0.1),12,8,20311819,24,0.4,0.3,10,2.756823202709322,2.7701388446407718,0.00483006741903635,0.0638443854069842
WS(k=4;b=0.1),12,8,20311819,24,0.4,0.3,25,2.756823202709322,2.730873013665094,0.009413076986121247,0.023194093529073173
WS(k=4;b=0.1),12,8,20311819,24,0.4,0.3,0,2.756823202709322,2.7568232027093234,4.832619038612544e-16,9.285988738189075e-16
WS(k=4;b=0.1),12,8,20311819,24,0.8,0.6,2,3.5815227354938632,3.3649595604230482,0.06046678775053279,0.13291385076750992
WS(k=4;b=0.1),12,8,20311819,24,0.8,0.6,5,3.5815227354938632,3.6213986970573004,0.011133801041734453,0.062406878121252424
WS(k=4;b=0.1),12,8,20311819,24,0.8,0.6,10,3.5815227354938632,3.577594283850399,0.0010968663145795759,0.04327652415056537
WS(k=4;b=0.1),12,8,20311819,24,0.8,0.6,25,3.5815227354938632,3.51818049104693,0.017685841784332267,0.02095544951372353
WS(k=4;b=0.1),12,8,20311819,24,0.8,0.6,0,3.5815227354938632,3.581522735493864,2.479890497128598e-16,9.110498857519924e-16
WS(k=4;b=0.1),14,8,20312019,28,0.2,0.15,2,2.0063009468943855,1.8329252247826238,0.08641561096810293,0.07436361599567508
WS(k=4;b=0.1),14,8,20312019,28,0.2,0.15,5,2.0063009468943855,2.062242364867311,0.02788286476140024,0.0983154170916189
WS(k=4;b=0.1),14,8,20312019,28,0.2,0.15,10,2.0063009468943855,2.0144689482027203,0.00407117452692141,0.06415703693874762
WS(k=4;b=0.1),14,8,20312019,28,0.2,0.15,25,2.0063009468943855,1.9921282976990915,0.007064069434464614,0.03055409936133178
WS(k=4;b=0.1),14,8,20312019,28,0.4,0.3,2,3.334275047937168,3.3820268164445864,0.014321484526887272,0.11686349963222795
WS(k=4;b=0.1),14,8,20312019,28,0.4,0.3,5,3.334275047937168,3.69713083118958,0.10882599006848631,0.08275740604010352
WS(k=4;b=0.1),14,8,20312019,28,0.4,0.3,10,3.334275047937168,3.2629812001064593,0.021382113594622703,0.06365717134715508
WS(k=4;b=0.1),14,8,20312019,28,0.4,0.3,25,3.334275047937168,3.3309159849104732,0.001007434293332462,0.010650797300969815
WS(k=4;b=0.1),14,8,20312019,28,0.8,0.6,2,4.130767870530062,4.3231620175112635,0.04657587959705746,0.08474260037680244
WS(k=4;b=0.1),14,8,20312019,28,0.8,0.6,5,4.130767870530062,3.9927482507275176,0.03341258190449553,0.052335588306838536
WS(k=4;b=0.1),14,8,20312019,28,0.8,0.6,10,4.130767870530062,4.168429589620879,0.009117365165809787,0.04233160277790302
WS(k=4;b=0.1),14,8,20312019,28,0.8,0.6,25,4.130767870530062,4.060675762410804,0.016968299918112804,0.025228053346872087
WS(k=4;b=0.1),12,9,20311820,24,0.2,0.15,2,1.6511560304825295,1.381378508718753,0.16338705536201656,0.2658820717332819
WS(k=4;b=0.1),12,9,20311820,24,0.2,0.15,5,1.6511560304825295,1.5933986546814776,0.034979962362595755,0.10597525851047869
WS(k=4;b=0.1),12,9,20311820,24,0.2,0.15,10,1.6511560304825295,1.5847548562083555,0.040214960335861784,0.08104534158586553
WS(k=4;b=0.1),12,9,20311820,24,0.2,0.15,25,1.6511560304825295,1.7203334878761747,0.04189637812328917,0.012859073529417174
WS(k=4;b=0.1),12,9,20311820,24,0.2,0.15,0,1.6511560304825295,1.6511560304825312,1.0758261524691477e-15,9.136322097569413e-16
WS(k=4;b=0.1),12,9,20311820,24,0.4,0.3,2,2.812675206902889,2.8341752114307597,0.007643969867230003,0.1517393695219017
WS(k=4;b=0.1),12,9,20311820,24,0.4,0.3,5,2.812675206902889,2.8097819650325815,0.0010286441403568312,0.04438027580326729
WS(k=4;b=0.1),12,9,20311820,24,0.4,0.3,10,2.812675206902889,2.773675576377896,0.013865671524845784,0.043481082362232686
WS(k=4;b=0.1),12,9,20311820,24,0.4,0.3,25,2.812675206902889,2.8104546235897825,0.0007894915515509298,0.02655568365443023
WS(k=4;b=0.1),12,9,20311820,24,0.4,0.3,0,2.812675206902889,2.812675206902889,0.0,9.008463686097377e-16
WS(k=4;b=0.1),12,9,20311820,24,0.8,0.6,2,3.6600236645832007,4.216532785559197,0.15205068927863644,0.147467512681119
WS(k=4;b=0.1),12,9,20311820,24,0.8,0.6,5,3.6600236645832007,3.6693569978796803,0.0025500745765102673,0.06364850807657434
WS(k=4;b=0.1),12,9,20311820,24,0.8,0.6,10,3.6600236645832007,3.6070802393292873,0.014465323207122628,0.0539862462311105
WS(k=4;b=0.1),12,9,20311820,24,0.8,0.6,25,3.6600236645832007,3.6461683768392343,0.0037855732677466738,0.03278880895098161
WS(k=4;b=0.1),12,9,20311820,24,0.8,0.6,0,3.6600236645832007,3.660023664583197,9.706805213252849e-16,1.1559225458647901e-15
WS(k=4;b=0.1),14,9,20312020,28,0.2,0.15,2,1.8624471521690602,1.7562782530135137,0.0570050532880351,0.12632645274145424
WS(k=4;b=0.1),14,9,20312020,28,0.2,0.15,5,1.8624471521690602,1.8410044919548607,0.011513164381188882,0.13240859265698085
WS(k=4;b=0.1),14,9,20312020,28,0.2,0.15,10,1.8624471521690602,1.994537025244786,0.07092274963178961,0.0898785542376527
WS(k=4;b=0.1),14,9,20312020,28,0.2,0.15,25,1.8624471521690602,1.8332277369143068,0.01568872180921943,0.049375265027033786
WS(k=4;b=0.1),14,9,20312020,28,0.4,0.3,2,3.0972603640018126,3.5041619932796504,0.1313746929406028,0.14655231691929027
WS(k=4;b=0.1),14,9,20312020,28,0.4,0.3,5,3.0972603640018126,3.0472284400532206,0.016153606112709332,0.042553699613009886
WS(k=4;b=0.1),14,9,20312020,28,0.4,0.3,10,3.0972603640018126,3.151697353922652,0.01757585205090869,0.02151262585933106
WS(k=4;b=0.1),14,9,20312020,28,0.4,0.3,25,3.0972603640018126,3.183066202843613,0.027703786171510373,0.024058921095399435
WS(k=4;b=0.1),14,9,20312020,28,0.8,0.6,2,3.924031825808676,3.9225025437213006,0.00038972214173114945,0.10209557975359285
WS(k=4;b=0.1),14,9,20312020,28,0.8,0.6,5,3.924031825808676,4.084311605507813,0.04084568801021546,0.0492138621183756
WS(k=4;b=0.1),14,9,20312020,28,0.8,0.6,10,3.924031825808676,3.886259785565641,0.009625824131854708,0.035697206949372444
WS(k=4;b=0.1),14,9,20312020,28,0.8,0.6,25,3.924031825808676,3.9296219193432647,0.0014245790510215095,0.022456823266300413
WS(k=4;b=0.1),12,10,20311821,24,0.2,0.15,2,1.5829701403920722,1.8573468713888412,0.1733303263249243,0.23140920205271823
WS(k=4;b=0.1),12,10,20311821,24,0.2,0.15,5,1.5829701403920722,1.6514403127152002,0.04325424123677357,0.0497814154582287
WS(k=4;b=0.1),12,10,20311821,24,0.2,0.15,10,1.5829701403920722,1.4987339693585557,0.05321399872561886,0.08077100778124342
WS(k=4;b=0.1),12,10,20311821,24,0.2,0.15,25,1.5829701403920722,1.554545902516992,0.01795626913596736,0.030067700448920782
WS(k=4;b=0.1),12,10,20311821,24,0.2,0.15,0,1.5829701403920722,1.5829701403920697,1.5429796127237024e-15,9.381567876015736e-16
WS(k=4;b=0.1),12,10,20311821,24,0.4,0.3,2,2.6922452387443543,2.661863495124957,0.011284909406532085,0.10629553777499823
WS(k=4;b=0.1),12,10,20311821,24,0.4,0.3,5,2.6922452387443543,2.559923143831445,0.049149346801193906,0.07986382220127085
WS(k=4;b=0.1),12,10,20311821,24,0.4,0.3,10,2.6922452387443543,2.6958635021303228,0.001343957576337297,0.033944645756599695
WS(k=4;b=0.1),12,10,20311821,24,0.4,0.3,25,2.6922452387443543,2.7420562187718227,0.018501650336542125,0.023596218536781236
WS(k=4;b=0.1),12,10,20311821,24,0.4,0.3,0,2.6922452387443543,2.6922452387443534,3.299024943635394e-16,5.304141798019184e-16
WS(k=4;b=0.1),12,10,20311821,24,0.8,0.6,2,3.458738038952056,3.525128501689411,0.019194995975315352,0.12693956256217503
WS(k=4;b=0.1),12,10,20311821,24,0.8,0.6,5,3.458738038952056,3.4577354744585627,0.0002898642459193624,0.05713084447180112
WS(k=4;b=0.1),12,10,20311821,24,0.8,0.6,10,3.458738038952056,3.553934310099357,0.02752341174012232,0.04058869822926447
WS(k=4;b=0.1),12,10,20311821,24,0.8,0.6,25,3.458738038952056,3.3984184422493704,0.01743977023508887,0.030816950513172073
WS(k=4;b=0.1),12,10,20311821,24,0.8,0.6,0,3.458738038952056,3.458738038952055,3.851889372789401e-16,7.100481661477154e-16
WS(k=4;b=0.1),14,10,20312021,28,0.2,0.15,2,1.9678059302820976,1.894961604494172,0.03701804363272904,0.16247745049731677
WS(k=4;b=0.1),14,10,20312021,28,0.2,0.15,5,1.9678059302820976,1.925042316887423,0.021731621363974676,0.06456859813667395
WS(k=4;b=0.1),14,10,20312021,28,0.2,0.15,10,1.9678059302820976,2.0142151803801025,0.023584261732228762,0.056485694768572584
WS(k=4;b=0.1),14,10,20312021,28,0.2,0.15,25,1.9678059302820976,2.0111142456733506,0.022008428130432807,0.02886194302810064
WS(k=4;b=0.1),14,10,20312021,28,0.4,0.3,2,3.2820131832626287,2.9232612963731692,0.10930848441407735,0.1598040726797126
WS(k=4;b=0.1),14,10,20312021,28,0.4,0.3,5,3.2820131832626287,3.3844150834433764,0.031200941148856264,0.03965960429216103
WS(k=4;b=0.1),14,10,20312021,28,0.4,0.3,10,3.2820131832626287,3.2186601026054413,0.019303115837642208,0.039020395507973656
WS(k=4;b=0.1),14,10,20312021,28,0.4,0.3,25,3.2820131832626287,3.342990927986702,0.01857937226914359,0.034584985672083624
WS(k=4;b=0.1),14,10,20312021,28,0.8,0.6,2,4.117390950997472,4.147326155193507,0.0072704303653220725,0.10914190307021265
WS(k=4;b=0.1),14,10,20312021,28,0.8,0.6,5,4.117390950997472,4.055609976185357,0.015004884293814325,0.06651671303286305
WS(k=4;b=0.1),14,10,20312021,28,0.8,0.6,10,4.117390950997472,4.128095380930776,0.002599808971433824,0.040493827712494546
WS(k=4;b=0.1),14,10,20312021,28,0.8,0.6,25,4.117390950997472,4.163381543517622,0.011169838635072636,0.035145715170207585
WS(k=4;b=0.5),12,1,20321812,24,0.2,0.15,2,1.638163066440183,1.7523656500494753,0.06971380685407635,0.2037939692295697
WS(k=4;b=0.5),12,1,20321812,24,0.2,0.15,5,1.638163066440183,1.500042314531788,0.08431440968116732,0.09359782054995591
WS(k=4;b=0.5),12,1,20321812,24,0.2,0.15,10,1.638163066440183,1.5357939758801173,0.06249017125170523,0.06370997149417239
WS(k=4;b=0.5),12,1,20321812,24,0.2,0.15,25,1.638163066440183,1.634352463704294,0.002326143724000256,0.039919961031550315
WS(k=4;b=0.5),12,1,20321812,24,0.2,0.15,0,1.638163066440183,1.6381630664401845,9.488141115602268e-16,9.041943398484827e-16
WS(k=4;b=0.5),12,1,20321812,24,0.4,0.3,2,2.8097984045253748,3.130291336777298,0.11406260738697388,0.25234671152811095
WS(k=4;b=0.5),12,1,20321812,24,0.4,0.3,5,2.8097984045253748,3.083326263186638,0.09734785891426499,0.13091486507402172
WS(k=4;b=0.5),12,1,20321812,24,0.4,0.3,10,2.8097984045253748,2.731347356776516,0.02792052540940591,0.057996841725466874
WS(k=4;b=0.5),12,1,20321812,24,0.4,0.3,25,2.8097984045253748,2.8038872664114614,0.0021037587979241216,0.018798773163972812
WS(k=4;b=0.5),12,1,20321812,24,0.4,0.3,0,2.8097984045253748,2.8097984045253743,1.5805020357860058e-16,6.512289781383666e-16
WS(k=4;b=0.5),12,1,20321812,24,0.8,0.6,2,3.6219477603244217,3.593680778523268,0.00780435933140618,0.13412117707298968
WS(k=4;b=0.5),12,1,20321812,24,0.8,0.6,5,3.6219477603244217,3.519116237041485,0.028391222095849867,0.05541751168474589
WS(k=4;b=0.5),12,1,20321812,24,0.8,0.6,10,3.6219477603244217,3.653724382684886,0.008773351926428126,0.02979342399859844
WS(k=4;b=0.5),12,1,20321812,24,0.8,0.6,25,3.6219477603244217,3.618884426929867,0.0008457696237673737,0.02998733559614929
WS(k=4;b=0.5),12,1,20321812,24,0.8,0.6,0,3.6219477603244217,3.621947760324424,6.130530300777793e-16,9.024011069440596e-16
WS(k=4;b=0.5),14,1,20322012,28,0.2,0.15,2,1.9737327198249466,1.9270188128959913,0.02366779780247976,0.16662385486317388
WS(k=4;b=0.5),14,1,20322012,28,0.2,0.15,5,1.9737327198249466,1.9179684792735956,0.028253187471248286,0.09249144867922707
WS(k=4;b=0.5),14,1,20322012,28,0.2,0.15,10,1.9737327198249466,1.9352302252412066,0.019507451134090154,0.04971169573914891
WS(k=4;b=0.5),14,1,20322012,28,0.2,0.15,25,1.9737327198249466,2.005633550177053,0.01616269013108095,0.02688466649927233
WS(k=4;b=0.5),14,1,20322012,28,0.4,0.3,2,3.308329757335958,3.3653114861452433,0.017223714982744047,0.15239422121187454
WS(k=4;b=0.5),14,1,20322012,28,0.4,0.3,5,3.308329757335958,3.3773954943370588,0.020876315865416068,0.053568523612722053
WS(k=4;b=0.5),14,1,20322012,28,0.4,0.3,10,3.308329757335958,3.449334409761609,0.04262109969932241,0.05803381538790458
WS(k=4;b=0.5),14,1,20322012,28,0.4,0.3,25,3.308329757335958,3.293786300875477,0.004396011742249154,0.03089044755951553
WS(k=4;b=0.5),14,1,20322012,28,0.8,0.6,2,4.130812774849968,3.9970316004350432,0.03238616265288945,0.08631209217328155
WS(k=4;b=0.5),14,1,20322012,28,0.8,0.6,5,4.130812774849968,4.404075049282267,0.06615218101774752,0.06674402914536244
WS(k=4;b=0.5),14,1,20322012,28,0.8,0.6,10,4.130812774849968,4.150615165363743,0.004793824264885654,0.03303527571241847
WS(k=4;b=0.5),14,1,20322012,28,0.8,0.6,25,4.130812774849968,4.140513606023934,0.00234840737227991,0.015380894014373472
WS(k=4;b=0.5),12,2,20321813,24,0.2,0.15,2,1.6999997998614067,1.8370656797262612,0.08062699764789907,0.2535174826884303
WS(k=4;b=0.5),12,2,20321813,24,0.2,0.15,5,1.6999997998614067,1.8086165344553664,0.06389220434191506,0.04835004042367694
WS(k=4;b=0.5),12,2,20321813,24,0.2,0.15,10,1.6999997998614067,1.7684200434605049,0.040247206855363246,0.050109652478032785
WS(k=4;b=0.5),12,2,20321813,24,0.2,0.15,25,1.6999997998614067,1.698582565057628,0.0008336676297810064,0.06789251029187944
WS(k=4;b=0.5),12,2,20321813,24,0.2,0.15,0,1.6999997998614067,1.6999997998614078,6.530724443118569e-16,9.959640618645627e-16
WS(k=4;b=0.5),12,2,20321813,24,0.4,0.3,2,2.9084260694225503,3.04840236258032,0.04812784984614063,0.14243616720782692
WS(k=4;b=0.5),12,2,20321813,24,0.4,0.3,5,2.9084260694225503,2.86631475421932,0.014479073628848111,0.07262007969489881
WS(k=4;b=0.5),12,2,20321813,24,0.4,0.3,10,2.9084260694225503,3.0921936111016772,0.06318453255908711,0.06951380422544988
WS(k=4;b=0.5),12,2,20321813,24,0.4,0.3,25,2.9084260694225503,2.889110308721787,0.006641310536938794,0.02837663844131105
WS(k=4;b=0.5),12,2,20321813,24,0.4,0.3,0,2.9084260694225503,2.908426069422548,7.634528078931601e-16,6.810478330675274e-16
